账号序号	日期	序号	名称	折扣	是否购买	剩余信用
0	2024-01-15	3	家具零件大	50	False	108
0	2024-01-15	4	加急许可	50	False	108
0	2024-01-15	5	赤金	50	True	108
0	2024-01-15	6	龙门币小	50	True	108
0	2024-01-15	7	龙门币大	0	True	108
0	2024-01-15	8	异铁	0	True	108
0	2024-01-15	9	技巧概要·卷2	0	False	108
0	2024-01-17	0	家具零件大	75	True	218
0	2024-01-17	1	加急许可	50	True	218
0	2024-01-17	2	龙门币大	50	True	218
0	2024-01-17	3	固源岩	50	True	218
0	2024-01-17	4	糖	50	True	218
0	2024-01-17	5	龙门币小	50	True	218
0	2024-01-17	6	加急许可	0	True	218
0	2024-01-17	7	家具零件大	0	False	218
0	2024-01-17	8	源岩	0	True	218
0	2024-01-17	9	技巧概要·卷2	0	True	218
0	2024-01-18	0	糖	75	False	318
0	2024-01-18	1	酮凝集	50	False	318
0	2024-01-18	2	糖	50	False	318
0	2024-01-18	3	碳素	50	False	318
0	2024-01-18	4	基础作战记录	50	False	318
0	2024-01-18	5	家具零件大	50	False	318
0	2024-01-18	6	招聘许可	50	False	318
0	2024-01-18	7	招聘许可	0	False	318
0	2024-01-18	8	家具零件小	0	False	318
0	2024-01-18	9	装置	0	False	318
0	2024-01-20	0	招聘许可	75	False	470
0	2024-01-20	1	初级作战记录	99	False	470
0	2024-01-20	2	初级作战记录	99	False	470
0	2024-01-20	3	招聘许可	75	False	470
0	2024-01-20	4	赤金	0	False	470
0	2024-01-20	5	招聘许可	0	False	470
0	2024-01-20	6	固源岩	0	False	470
0	2024-01-20	7	技巧概要·卷2	0	False	470
0	2024-01-20	8	糖	0	False	470
0	2024-01-20	9	加急许可	0	False	470
0	2024-01-21	0	糖	75	False	326
0	2024-01-21	1	异铁碎片	50	False	326
0	2024-01-21	2	招聘许可	50	False	326
0	2024-01-21	3	装置	50	False	326
0	2024-01-21	4	装置	50	False	326
0	2024-01-21	5	招聘许可	50	False	326
0	2024-01-21	6	家具零件大	0	False	326
0	2024-01-21	7	初级作战记录	0	False	326
0	2024-01-21	8	招聘许可	0	False	326
0	2024-01-21	9	加急许可	0	False	326
0	2024-01-22	0	加急许可	75	False	420
0	2024-01-22	1	固源岩	75	False	420
0	2024-01-22	2	赤金	50	False	420
0	2024-01-22	3	龙门币大	50	False	420
0	2024-01-22	4	装置	50	False	420
0	2024-01-22	5	碳素	0	False	420
0	2024-01-22	6	固源岩	0	False	420
0	2024-01-22	7	装置	0	False	420
0	2024-01-22	8	家具零件大	0	False	420
0	2024-01-22	9	龙门币大	0	False	420
0	2024-01-23	0	异铁	75	False	275
0	2024-01-23	1	酮凝集	50	False	275
0	2024-01-23	2	装置	50	False	275
0	2024-01-23	3	赤金	50	False	275
0	2024-01-23	4	家具零件小	50	False	275
0	2024-01-23	5	糖	50	False	275
0	2024-01-23	6	源岩	0	False	275
0	2024-01-23	7	赤金	0	False	275
0	2024-01-23	8	装置	0	False	275
0	2024-01-23	9	家具零件大	0	False	275
0	2024-01-24	0	双酮	75	False	315
0	2024-01-24	1	加急许可	75	False	315
0	2024-01-24	2	加急许可	50	False	315
0	2024-01-24	3	异铁	50	False	315
0	2024-01-24	4	龙门币大	50	False	315
0	2024-01-24	5	代糖	0	False	315
0	2024-01-24	6	技巧概要·卷2	0	False	315
0	2024-01-24	7	加急许可	0	False	315
0	2024-01-24	8	异铁	0	False	315
0	2024-01-24	9	技巧概要·卷2	0	False	315
0	2024-01-25	0	异铁碎片	75	False	495
0	2024-01-25	1	加急许可	75	False	495
0	2024-01-25	2	赤金	50	False	495
0	2024-01-25	3	初级作战记录	50	False	495
0	2024-01-25	4	聚酸酯	50	False	495
0	2024-01-25	5	装置	0	False	495
0	2024-01-25	6	初级作战记录	0	False	495
0	2024-01-25	7	异铁	0	False	495
0	2024-01-25	8	招聘许可	0	False	495
0	2024-01-25	9	固源岩	0	False	495
0	2024-01-26	0	龙门币小	95	False	285
0	2024-01-26	1	源岩	75	False	285
0	2024-01-26	2	赤金	75	False	285
0	2024-01-26	3	异铁	50	False	285
0	2024-01-26	4	糖	0	False	285
0	2024-01-26	5	异铁	0	False	285
0	2024-01-26	6	赤金	0	False	285
0	2024-01-26	7	赤金	0	False	285
0	2024-01-26	8	赤金	0	False	285
0	2024-01-26	9	初级作战记录	0	False	285
0	2024-01-27	0	招聘许可	75	False	180
0	2024-01-27	1	招聘许可	75	False	180
0	2024-01-27	2	聚酸酯	50	False	180
0	2024-01-27	3	初级作战记录	50	False	180
0	2024-01-27	4	初级作战记录	50	False	180
0	2024-01-27	5	固源岩	0	False	180
0	2024-01-27	6	家具零件大	0	False	180
0	2024-01-27	7	赤金	0	False	180
0	2024-01-27	8	碳素	0	False	180
0	2024-01-27	9	装置	0	False	180
0	2024-01-28	0	糖	75	False	230
0	2024-01-28	1	技巧概要·卷2	50	False	230
0	2024-01-28	2	固源岩	50	False	230
0	2024-01-28	3	酮凝集	50	False	230
0	2024-01-28	4	加急许可	50	False	230
0	2024-01-28	5	碳素	50	False	230
0	2024-01-28	6	异铁碎片	0	False	230
0	2024-01-28	7	龙门币大	0	False	230
0	2024-01-28	8	招聘许可	0	False	230
0	2024-01-28	9	招聘许可	0	False	230
0	2024-01-29	0	糖	75	False	710
0	2024-01-29	1	加急许可	50	False	710
0	2024-01-29	2	装置	50	False	710
0	2024-01-29	3	固源岩	50	False	710
0	2024-01-29	4	酮凝集	50	False	710
0	2024-01-29	5	龙门币大	50	False	710
0	2024-01-29	6	异铁	50	False	710
0	2024-01-29	7	龙门币大	0	False	710
0	2024-01-29	8	糖	0	False	710
0	2024-01-29	9	龙门币小	0	False	710
0	2024-01-30	0	龙门币大	75	True	250
0	2024-01-30	1	碳素	50	True	250
0	2024-01-30	2	碳素	50	False	250
0	2024-01-30	3	破损装置	50	True	250
0	2024-01-30	4	异铁	50	True	250
0	2024-01-30	5	招聘许可	50	True	250
0	2024-01-30	6	龙门币大	0	True	250
0	2024-01-30	7	加急许可	0	False	250
0	2024-01-30	8	源岩	0	True	250
0	2024-01-30	9	加急许可	0	False	250
0	2024-01-31	0	家具零件大	75	False	200
0	2024-01-31	1	聚酸酯	50	True	200
0	2024-01-31	2	糖	50	True	200
0	2024-01-31	3	聚酸酯	50	True	200
0	2024-01-31	4	加急许可	50	False	200
0	2024-01-31	5	赤金	50	True	200
0	2024-01-31	6	家具零件大	50	False	200
0	2024-01-31	7	碳素	0	False	200
0	2024-01-31	8	酯原料	0	True	200
0	2024-01-31	9	招聘许可	0	True	200
0	2024-02-01	0	龙门币大	75	False	660
0	2024-02-01	1	加急许可	50	False	660
0	2024-02-01	2	装置	50	False	660
0	2024-02-01	3	碳	50	False	660
0	2024-02-01	4	加急许可	50	False	660
0	2024-02-01	5	装置	50	False	660
0	2024-02-01	6	赤金	50	False	660
0	2024-02-01	7	碳素	0	False	660
0	2024-02-01	8	碳素	0	False	660
0	2024-02-01	9	装置	0	False	660
0	2024-02-02	0	异铁	75	False	620
0	2024-02-02	1	招聘许可	50	False	620
0	2024-02-02	2	聚酸酯	50	False	620
0	2024-02-02	3	龙门币大	50	False	620
0	2024-02-02	4	碳素	50	False	620
0	2024-02-02	5	碳素	50	False	620
0	2024-02-02	6	碳素	0	False	620
0	2024-02-02	7	赤金	0	False	620
0	2024-02-02	8	酮凝集	0	False	620
0	2024-02-02	9	糖	0	False	620
0	2024-02-03	0	固源岩	75	False	210
0	2024-02-03	1	碳素	50	False	210
0	2024-02-03	2	技巧概要·卷1	50	False	210
0	2024-02-03	3	聚酸酯	50	False	210
0	2024-02-03	4	聚酸酯	50	False	210
0	2024-02-03	5	家具零件大	50	False	210
0	2024-02-03	6	酮凝集	50	False	210
0	2024-02-03	7	聚酸酯	0	False	210
0	2024-02-03	8	碳素	0	False	210
0	2024-02-03	9	碳素	0	False	210
0	2024-02-04	0	异铁	75	True	330
0	2024-02-04	1	固源岩	50	True	330
0	2024-02-04	2	装置	50	True	330
0	2024-02-04	3	装置	50	True	330
0	2024-02-04	4	基础作战记录	50	True	330
0	2024-02-04	5	招聘许可	50	True	330
0	2024-02-04	6	酮凝集	0	True	330
0	2024-02-04	7	家具零件大	0	False	330
0	2024-02-04	8	加急许可	0	False	330
0	2024-02-04	9	招聘许可	0	True	330
0	2024-02-05	0	加急许可	75	False	110
0	2024-02-05	1	初级作战记录	75	True	110
0	2024-02-05	2	酮凝集	50	True	110
0	2024-02-05	3	加急许可	50	False	110
0	2024-02-05	4	赤金	50	True	110
0	2024-02-05	5	赤金	0	True	110
0	2024-02-05	6	加急许可	0	False	110
0	2024-02-05	7	酮凝集	0	True	110
0	2024-02-05	8	异铁	0	True	110
0	2024-02-05	9	加急许可	0	False	110
0	2024-02-06	0	招聘许可	75	True	190
0	2024-02-06	1	装置	75	True	190
0	2024-02-06	2	赤金	50	True	190
0	2024-02-06	3	装置	50	True	190
0	2024-02-06	4	初级作战记录	50	True	190
0	2024-02-06	5	碳素	0	False	190
0	2024-02-06	6	聚酸酯	0	True	190
0	2024-02-06	7	初级作战记录	0	True	190
0	2024-02-06	8	初级作战记录	0	False	190
0	2024-02-06	9	初级作战记录	0	False	190
0	2024-02-07	0	龙门币小	75	False	375
0	2024-02-07	1	基础作战记录	95	False	375
0	2024-02-07	2	招聘许可	75	False	375
0	2024-02-07	3	聚酸酯	50	False	375
0	2024-02-07	4	家具零件大	0	False	375
0	2024-02-07	5	加急许可	0	False	375
0	2024-02-07	6	装置	0	False	375
0	2024-02-07	7	糖	0	False	375
0	2024-02-07	8	异铁	0	False	375
0	2024-02-07	9	初级作战记录	0	False	375
0	2024-02-08	0	装置	75	True	170
0	2024-02-08	1	赤金	75	True	170
0	2024-02-08	2	招聘许可	50	True	170
0	2024-02-08	3	酮凝集	50	True	170
0	2024-02-08	4	家具零件大	50	False	170
0	2024-02-08	5	糖	0	True	170
0	2024-02-08	6	聚酸酯	0	True	170
0	2024-02-08	7	技巧概要·卷2	0	True	170
0	2024-02-08	8	酮凝集	0	False	170
0	2024-02-08	9	糖	0	False	170
0	2024-02-09	0	固源岩	75	True	20
0	2024-02-09	1	基础作战记录	50	True	20
0	2024-02-09	2	聚酸酯	50	True	20
0	2024-02-09	3	龙门币大	50	True	20
0	2024-02-09	4	基础作战记录	50	True	20
0	2024-02-09	5	赤金	50	True	20
0	2024-02-09	6	家具零件大	50	False	20
0	2024-02-09	7	聚酸酯	0	True	20
0	2024-02-09	8	龙门币大	0	True	20
0	2024-02-09	9	固源岩	0	False	20
0	2024-02-10	0	固源岩	75	False	290
0	2024-02-10	1	龙门币大	50	False	290
0	2024-02-10	2	装置	50	False	290
0	2024-02-10	3	糖	50	False	290
0	2024-02-10	4	聚酸酯	50	False	290
0	2024-02-10	5	招聘许可	50	False	290
0	2024-02-10	6	聚酸酯	0	False	290
0	2024-02-10	7	初级作战记录	0	False	290
0	2024-02-10	8	赤金	0	False	290
0	2024-02-10	9	装置	0	False	290
0	2024-02-11	0	聚酸酯	75	False	410
0	2024-02-11	1	招聘许可	50	False	410
0	2024-02-11	2	聚酸酯	50	False	410
0	2024-02-11	3	赤金	50	False	410
0	2024-02-11	4	龙门币大	50	False	410
0	2024-02-11	5	招聘许可	50	False	410
0	2024-02-11	6	聚酸酯	50	False	410
0	2024-02-11	7	糖	0	False	410
0	2024-02-11	8	酮凝集	0	False	410
0	2024-02-11	9	糖	0	False	410
0	2024-02-12	0	碳素	75	False	290
0	2024-02-12	1	家具零件大	50	False	290
0	2024-02-12	2	碳	50	False	290
0	2024-02-12	3	龙门币大	50	False	290
0	2024-02-12	4	赤金	50	False	290
0	2024-02-12	5	固源岩	50	False	290
0	2024-02-12	6	赤金	50	False	290
0	2024-02-12	7	碳素	0	False	290
0	2024-02-12	8	异铁	0	False	290
0	2024-02-12	9	固源岩	0	False	290
0	2024-02-13	0	龙门币大	75	True	60
0	2024-02-13	1	初级作战记录	50	True	60
0	2024-02-13	2	技巧概要·卷1	50	True	60
0	2024-02-13	3	技巧概要·卷2	50	True	60
0	2024-02-13	4	装置	50	True	60
0	2024-02-13	5	装置	50	True	60
0	2024-02-13	6	聚酸酯	0	True	60
0	2024-02-13	7	异铁	0	False	60
0	2024-02-13	8	招聘许可	0	True	60
0	2024-02-13	9	龙门币大	0	False	60
0	2024-02-14	0	聚酸酯	75	False	310
0	2024-02-14	1	糖	50	False	310
0	2024-02-14	2	聚酸酯	50	False	310
0	2024-02-14	3	碳素	50	False	310
0	2024-02-14	4	招聘许可	50	True	310
0	2024-02-14	5	初级作战记录	50	False	310
0	2024-02-14	6	招聘许可	0	False	310
0	2024-02-14	7	聚酸酯	0	False	310
0	2024-02-14	8	招聘许可	0	False	310
0	2024-02-14	9	龙门币大	0	False	310
0	2024-02-15	0	碳	75	False	260
0	2024-02-15	1	家具零件大	75	False	260
0	2024-02-15	2	碳素	50	False	260
0	2024-02-15	3	龙门币大	50	False	260
0	2024-02-15	4	糖	50	False	260
0	2024-02-15	5	装置	0	False	260
0	2024-02-15	6	装置	0	False	260
0	2024-02-15	7	加急许可	0	False	260
0	2024-02-15	8	异铁	0	False	260
0	2024-02-15	9	聚酸酯	0	False	260
0	2024-02-16	0	龙门币大	75	True	290
0	2024-02-16	1	碳素	50	False	290
0	2024-02-16	2	异铁	50	True	290
0	2024-02-16	3	糖	50	True	290
0	2024-02-16	4	赤金	50	True	290
0	2024-02-16	5	酮凝集	50	True	290
0	2024-02-16	6	赤金	50	True	290
0	2024-02-16	7	家具零件大	0	False	290
0	2024-02-16	8	技巧概要·卷2	0	True	290
0	2024-02-16	9	家具零件小	0	False	290
0	2024-02-17	0	酯原料	75	True	108
0	2024-02-17	1	龙门币大	99	True	108
0	2024-02-17	2	基础作战记录	95	True	108
0	2024-02-17	3	装置	75	True	108
0	2024-02-17	4	固源岩	0	True	108
0	2024-02-17	5	技巧概要·卷2	0	True	108
0	2024-02-17	6	酮凝集	0	True	108
0	2024-02-17	7	装置	0	False	108
0	2024-02-17	8	初级作战记录	0	False	108
0	2024-02-17	9	初级作战记录	0	False	108
0	2024-02-18	0	初级作战记录	99	True	168
0	2024-02-18	1	固源岩	75	True	168
0	2024-02-18	2	碳素	50	False	168
0	2024-02-18	3	聚酸酯	50	True	168
0	2024-02-18	4	招聘许可	50	True	168
0	2024-02-18	5	装置	50	True	168
0	2024-02-18	6	加急许可	0	False	168
0	2024-02-18	7	家具零件大	0	False	168
0	2024-02-18	8	糖	0	True	168
0	2024-02-18	9	异铁	0	True	168
0	2024-02-20	0	碳素	75	False	0
0	2024-02-20	1	聚酸酯	50	True	0
0	2024-02-20	2	异铁	50	True	0
0	2024-02-20	3	龙门币大	50	True	0
0	2024-02-20	4	招聘许可	50	True	0
0	2024-02-20	5	初级作战记录	50	True	0
0	2024-02-20	6	招聘许可	50	True	0
0	2024-02-20	7	招聘许可	0	True	0
0	2024-02-20	8	赤金	0	True	0
0	2024-02-20	9	初级作战记录	0	False	0
0	2024-02-21	0	技巧概要·卷2	75	True	210
0	2024-02-21	1	家具零件大	50	False	210
0	2024-02-21	2	异铁	50	True	210
0	2024-02-21	3	赤金	50	True	210
0	2024-02-21	4	装置	50	True	210
0	2024-02-21	5	酮凝集	50	True	210
0	2024-02-21	6	源岩	0	True	210
0	2024-02-21	7	碳素	0	False	210
0	2024-02-21	8	招聘许可	0	True	210
0	2024-02-21	9	酮凝集	0	False	210
0	2024-02-22	0	招聘许可	75	False	350
0	2024-02-22	1	聚酸酯	75	False	350
0	2024-02-22	2	赤金	50	False	350
0	2024-02-22	3	龙门币大	50	False	350
0	2024-02-22	4	初级作战记录	50	False	350
0	2024-02-22	5	碳	0	False	350
0	2024-02-22	6	双酮	0	False	350
0	2024-02-22	7	家具零件大	0	False	350
0	2024-02-22	8	赤金	0	False	350
0	2024-02-22	9	龙门币大	0	False	350
0	2024-02-23	0	聚酸酯	75	True	90
0	2024-02-23	1	技巧概要·卷2	50	True	90
0	2024-02-23	2	酮凝集	50	True	90
0	2024-02-23	3	酮凝集	50	True	90
0	2024-02-23	4	家具零件大	50	False	90
0	2024-02-23	5	碳素	50	False	90
0	2024-02-23	6	装置	0	True	90
0	2024-02-23	7	酮凝集	0	True	90
0	2024-02-23	8	家具零件大	0	False	90
0	2024-02-23	9	技巧概要·卷2	0	False	90
0	2024-02-24	0	装置	75	True	20
0	2024-02-24	1	技巧概要·卷2	75	True	20
0	2024-02-24	2	糖	50	True	20
0	2024-02-24	3	赤金	50	True	20
0	2024-02-24	4	招聘许可	50	True	20
0	2024-02-24	5	固源岩	0	True	20
0	2024-02-24	6	固源岩	0	True	20
0	2024-02-24	7	异铁	0	True	20
0	2024-02-24	8	龙门币大	0	False	20
0	2024-02-24	9	糖	0	False	20
0	2024-02-25	0	初级作战记录	75	True	360
0	2024-02-25	1	加急许可	50	True	360
0	2024-02-25	2	技巧概要·卷2	50	True	360
0	2024-02-25	3	加急许可	50	False	360
0	2024-02-25	4	赤金	50	True	360
0	2024-02-25	5	龙门币大	50	True	360
0	2024-02-25	6	加急许可	50	False	360
0	2024-02-25	7	碳	0	False	360
0	2024-02-25	8	加急许可	0	False	360
0	2024-02-25	9	赤金	0	True	360
0	2024-02-26	0	初级作战记录	75	True	260
0	2024-02-26	1	招聘许可	50	True	260
0	2024-02-26	2	加急许可	50	True	260
0	2024-02-26	3	碳素	50	False	260
0	2024-02-26	4	初级作战记录	50	True	260
0	2024-02-26	5	初级作战记录	50	True	260
0	2024-02-26	6	糖	50	True	260
0	2024-02-26	7	加急许可	0	False	260
0	2024-02-26	8	家具零件大	0	False	260
0	2024-02-26	9	糖	0	True	260
0	2024-02-27	0	碳素	75	True	20
0	2024-02-27	1	加急许可	50	False	20
0	2024-02-27	2	酮凝集	50	True	20
0	2024-02-27	3	聚酸酯	50	True	20
0	2024-02-27	4	碳素	50	True	20
0	2024-02-27	5	龙门币大	50	True	20
0	2024-02-27	6	固源岩	0	True	20
0	2024-02-27	7	家具零件大	0	False	20
0	2024-02-27	8	异铁	0	True	20
0	2024-02-27	9	招聘许可	0	True	20
0	2024-02-28	0	双酮	75	True	155
0	2024-02-28	1	家具零件大	75	False	155
0	2024-02-28	2	酮凝集	50	True	155
0	2024-02-28	3	初级作战记录	50	True	155
0	2024-02-28	4	招聘许可	50	True	155
0	2024-02-28	5	龙门币大	0	True	155
0	2024-02-28	6	家具零件大	0	False	155
0	2024-02-28	7	家具零件大	0	False	155
0	2024-02-28	8	龙门币大	0	True	155
0	2024-02-28	9	龙门币大	0	False	155
0	2024-02-29	0	糖	75	False	365
0	2024-02-29	1	加急许可	50	False	365
0	2024-02-29	2	糖	50	False	365
0	2024-02-29	3	酮凝集	50	False	365
0	2024-02-29	4	赤金	50	False	365
0	2024-02-29	5	技巧概要·卷2	50	False	365
0	2024-02-29	6	招聘许可	0	False	365
0	2024-02-29	7	酮凝集	0	False	365
0	2024-02-29	8	碳素	0	False	365
0	2024-02-29	9	固源岩	0	False	365
0	2024-03-01	0	糖	75	True	125
0	2024-03-01	1	招聘许可	50	True	125
0	2024-03-01	2	龙门币大	50	True	125
0	2024-03-01	3	代糖	50	True	125
0	2024-03-01	4	招聘许可	50	True	125
0	2024-03-01	5	装置	50	True	125
0	2024-03-01	6	装置	50	False	125
0	2024-03-01	7	家具零件大	0	False	125
0	2024-03-01	8	技巧概要·卷2	0	False	125
0	2024-03-01	9	招聘许可	0	True	125
0	2024-03-02	0	固源岩	75	True	20
0	2024-03-02	1	酮凝集	50	True	20
0	2024-03-02	2	招聘许可	50	True	20
0	2024-03-02	3	初级作战记录	50	True	20
0	2024-03-02	4	装置	50	True	20
0	2024-03-02	5	龙门币小	50	True	20
0	2024-03-02	6	糖	0	True	20
0	2024-03-02	7	加急许可	0	False	20
0	2024-03-02	8	装置	0	True	20
0	2024-03-02	9	糖	0	False	20
0	2024-03-03	0	固源岩	75	True	40
0	2024-03-03	1	技巧概要·卷1	50	True	40
0	2024-03-03	2	招聘许可	50	True	40
0	2024-03-03	3	赤金	50	True	40
0	2024-03-03	4	初级作战记录	50	True	40
0	2024-03-03	5	异铁	50	True	40
0	2024-03-03	6	碳素	50	False	40
0	2024-03-03	7	家具零件大	0	False	40
0	2024-03-03	8	糖	0	True	40
0	2024-03-03	9	家具零件大	0	False	40
0	2024-03-04	0	碳素	75	False	340
0	2024-03-04	1	加急许可	50	False	340
0	2024-03-04	2	异铁	50	True	340
0	2024-03-04	3	技巧概要·卷2	50	True	340
0	2024-03-04	4	碳素	50	False	340
0	2024-03-04	5	招聘许可	50	True	340
0	2024-03-04	6	加急许可	0	False	340
0	2024-03-04	7	聚酸酯	0	True	340
0	2024-03-04	8	装置	0	True	340
0	2024-03-04	9	家具零件大	0	False	340
0	2024-03-05	0	异铁	75	True	130
0	2024-03-05	1	龙门币大	50	True	130
0	2024-03-05	2	聚酸酯	50	True	130
0	2024-03-05	3	酮凝集	50	True	130
0	2024-03-05	4	龙门币大	50	True	130
0	2024-03-05	5	龙门币小	50	True	130
0	2024-03-05	6	代糖	50	True	130
0	2024-03-05	7	酮凝集	0	True	130
0	2024-03-05	8	源岩	0	False	130
0	2024-03-05	9	招聘许可	0	True	130
0	2024-03-06	0	酮凝集	75	True	90
0	2024-03-06	1	聚酸酯	50	True	90
0	2024-03-06	2	异铁	50	True	90
0	2024-03-06	3	龙门币大	50	True	90
0	2024-03-06	4	招聘许可	50	True	90
0	2024-03-06	5	招聘许可	50	True	90
0	2024-03-06	6	酯原料	0	True	90
0	2024-03-06	7	聚酸酯	0	False	90
0	2024-03-06	8	技巧概要·卷2	0	True	90
0	2024-03-06	9	技巧概要·卷2	0	False	90
0	2024-03-07	0	赤金	75	True	180
0	2024-03-07	1	装置	75	True	180
0	2024-03-07	2	碳素	50	False	180
0	2024-03-07	3	酯原料	50	True	180
0	2024-03-07	4	赤金	50	True	180
0	2024-03-07	5	固源岩	0	True	180
0	2024-03-07	6	聚酸酯	0	True	180
0	2024-03-07	7	初级作战记录	0	False	180
0	2024-03-07	8	聚酸酯	0	False	180
0	2024-03-07	9	固源岩	0	False	180
0	2024-03-08	0	招聘许可	75	False	260
0	2024-03-08	1	赤金	75	False	260
0	2024-03-08	2	家具零件大	50	False	260
0	2024-03-08	3	异铁	50	False	260
0	2024-03-08	4	代糖	50	False	260
0	2024-03-08	5	加急许可	0	False	260
0	2024-03-08	6	龙门币大	0	False	260
0	2024-03-08	7	招聘许可	0	False	260
0	2024-03-08	8	加急许可	0	False	260
0	2024-03-08	9	破损装置	0	False	260
0	2024-03-09	0	酯原料	75	True	0
0	2024-03-09	1	代糖	75	True	0
0	2024-03-09	2	家具零件大	50	False	0
0	2024-03-09	3	酮凝集	50	True	0
0	2024-03-09	4	异铁	50	True	0
0	2024-03-09	5	异铁	50	True	0
0	2024-03-09	6	家具零件大	0	False	0
0	2024-03-09	7	固源岩	0	True	0
0	2024-03-09	8	碳素	0	False	0
0	2024-03-09	9	碳素	0	False	0
0	2024-03-10	0	初级作战记录	75	True	120
0	2024-03-10	1	技巧概要·卷2	50	True	120
0	2024-03-10	2	糖	50	True	120
0	2024-03-10	3	赤金	50	True	120
0	2024-03-10	4	源岩	50	True	120
0	2024-03-10	5	家具零件大	50	False	120
0	2024-03-10	6	赤金	0	True	120
0	2024-03-10	7	加急许可	0	False	120
0	2024-03-10	8	赤金	0	True	120
0	2024-03-10	9	赤金	0	True	120
0	2024-03-11	0	家具零件大	75	False	290
0	2024-03-11	1	赤金	50	True	290
0	2024-03-11	2	技巧概要·卷2	50	True	290
0	2024-03-11	3	初级作战记录	50	True	290
0	2024-03-11	4	家具零件大	50	False	290
0	2024-03-11	5	初级作战记录	50	True	290
0	2024-03-11	6	酮凝集	0	False	290
0	2024-03-11	7	碳	0	False	290
0	2024-03-11	8	招聘许可	0	True	290
0	2024-03-11	9	技巧概要·卷1	0	False	290
0	2024-03-12	0	聚酸酯	75	False	320
0	2024-03-12	1	装置	50	False	320
0	2024-03-12	2	龙门币大	50	False	320
0	2024-03-12	3	加急许可	50	False	320
0	2024-03-12	4	赤金	50	False	320
0	2024-03-12	5	装置	50	False	320
0	2024-03-12	6	异铁	0	False	320
0	2024-03-12	7	加急许可	0	False	320
0	2024-03-12	8	酮凝集	0	False	320
0	2024-03-12	9	代糖	0	False	320
0	2024-03-13	0	碳素	75	False	360
0	2024-03-13	1	装置	50	False	360
0	2024-03-13	2	酮凝集	50	False	360
0	2024-03-13	3	加急许可	50	False	360
0	2024-03-13	4	招聘许可	50	False	360
0	2024-03-13	5	双酮	50	False	360
0	2024-03-13	6	招聘许可	0	False	360
0	2024-03-13	7	加急许可	0	False	360
0	2024-03-13	8	固源岩	0	False	360
0	2024-03-13	9	碳素	0	False	360
1	2023-11-21	0	源岩	75	False	300
1	2023-11-21	1	技巧概要·卷2	75	False	300
1	2023-11-21	2	初级作战记录	50	False	300
1	2023-11-21	3	加急许可	50	False	300
1	2023-11-21	4	异铁	50	False	300
1	2023-11-21	5	基础作战记录	0	False	300
